zip3,total,white_nonhispanic,black_nonhispanic,aian_nonhispanic,asian_nonhispanic,nhpi_nonhispanic,other_race_nonhispanic,two_or_more_nonhispanic,hispanic,other_nonhispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_hispanic,pct_other_nonhispanic,race_proxy_group
279,197040.0,127137.0,54889.0,976.0,1504.0,83.0,411.0,3325.0,8715.0,4795.0,0.6452344701583435,0.2785678034916768,0.007632967925294357,0.04422959805115712,0.024335160373528217,white_nonhispanic
280,720948.0,532306.0,98948.0,2053.0,14488.0,239.0,1669.0,14298.0,56947.0,18259.0,0.7383417389326276,0.13724706913674772,0.02009576280120064,0.0789890533020412,0.025326375827382834,white_nonhispanic
281,624444.0,460808.0,89635.0,1740.0,13527.0,128.0,1000.0,10245.0,47361.0,13113.0,0.7379492796792027,0.14354369647238183,0.021662470934143013,0.0758450717758518,0.02099948113842074,white_nonhispanic
282,906423.0,387897.0,308016.0,2297.0,56644.0,506.0,2982.0,23116.0,124965.0,28901.0,0.42794258309861954,0.33981485465395295,0.06249179466981751,0.13786609563084784,0.031884671946762165,white_nonhispanic
283,861551.0,399891.0,254882.0,68336.0,12779.0,1197.0,1484.0,27304.0,95678.0,98321.0,0.46415244135286243,0.29584087303015144,0.014832551990537995,0.11105320520781707,0.11412092841863106,white_nonhispanic
284,519693.0,384715.0,83260.0,3847.0,4573.0,269.0,613.0,10098.0,32318.0,14827.0,0.7402735845970602,0.1602099701169729,0.008799425814856078,0.062186714079273724,0.028530305391837103,white_nonhispanic
285,511056.0,334240.0,100179.0,1726.0,8754.0,523.0,474.0,16848.0,48312.0,19571.0,0.6540183463260386,0.196023527754297,0.017129238283084436,0.09453367145674837,0.038295216179831566,white_nonhispanic
286,638283.0,523585.0,43760.0,2085.0,12728.0,402.0,1038.0,9316.0,45369.0,12841.0,0.8203022797097839,0.06855893075641996,0.01994099795858577,0.07107975615831849,0.02011803541689188,white_nonhispanic
287,553927.0,481392.0,13843.0,9935.0,4356.0,227.0,1309.0,8525.0,34340.0,19996.0,0.8690531423815774,0.024990657613728883,0.007863852096034315,0.06199372841547713,0.03609861949318231,white_nonhispanic
288,132096.0,105217.0,12573.0,575.0,1861.0,305.0,90.0,2775.0,8700.0,3745.0,0.7965191981589147,0.09518077761627906,0.014088238856589148,0.06586119186046512,0.028350593507751938,white_nonhispanic
289,38437.0,35340.0,590.0,426.0,213.0,16.0,39.0,627.0,1186.0,1108.0,0.9194265941670786,0.01534979316804121,0.005541535499648776,0.030855685927621824,0.028826391237609595,white_nonhispanic
290,452389.0,293999.0,123340.0,1295.0,5196.0,233.0,706.0,9316.0,18304.0,11550.0,0.6498809652754598,0.27264146564129543,0.011485690412454768,0.04046075390869362,0.025531124762096336,white_nonhispanic
291,366853.0,179239.0,156846.0,989.0,2937.0,181.0,374.0,6615.0,19672.0,8159.0,0.4885853461740806,0.42754454781615525,0.008005931531158257,0.053623658522623505,0.02224051595598237,white_nonhispanic
292,342861.0,143066.0,159569.0,489.0,11025.0,468.0,1032.0,8899.0,18313.0,10888.0,0.4172711390330192,0.46540434753442356,0.03215588824625723,0.053412315778114165,0.03175630940818582,black_nonhispanic
293,409551.0,281524.0,89853.0,527.0,6734.0,97.0,420.0,7606.0,22790.0,8650.0,0.6873966856386629,0.21939392163613322,0.01644239667343017,0.05564630534414517,0.0211206907076286,white_nonhispanic
294,825523.0,523050.0,221916.0,2439.0,13300.0,692.0,1760.0,18899.0,43467.0,23790.0,0.6335983370542069,0.2688186761604462,0.016110998724444988,0.052653893350033856,0.02881809471086814,white_nonhispanic
295,682232.0,431022.0,201079.0,3588.0,7143.0,274.0,1326.0,9230.0,28570.0,14418.0,0.6317821503535455,0.29473698096835094,0.010470045380457088,0.041877249967752904,0.021133573329893643,white_nonhispanic
296,1021100.0,745990.0,167246.0,1704.0,17586.0,473.0,1330.0,19089.0,67682.0,22596.0,0.7305748702379786,0.1637900303594163,0.017222603075115073,0.06628341984134757,0.022129076486142395,white_nonhispanic
297,396834.0,276133.0,82523.0,2147.0,6067.0,179.0,1012.0,7995.0,20778.0,11333.0,0.6958400741871916,0.20795345156916997,0.015288508545134742,0.052359424847669304,0.028558540850834355,white_nonhispanic
298,225772.0,138669.0,69207.0,570.0,1731.0,79.0,303.0,3988.0,11225.0,4940.0,0.6141992806902539,0.3065349113264709,0.007667026912106019,0.049718299877752774,0.021880481193416366,white_nonhispanic
299,232810.0,144281.0,56773.0,439.0,2559.0,136.0,321.0,3417.0,24884.0,4313.0,0.6197371246939565,0.24385979983677677,0.010991795885056483,0.10688544306516043,0.01852583651904987,white_nonhispanic
300,2411266.0,1045298.0,773281.0,4108.0,213789.0,1215.0,10479.0,51143.0,311953.0,66945.0,0.4335058844606941,0.3206950207899087,0.08866255319819547,0.1293731176900433,0.02776342386115841,white_nonhispanic
301,1268292.0,832326.0,263071.0,2039.0,21962.0,285.0,3995.0,27311.0,117303.0,33630.0,0.6562573918309033,0.20742147707310304,0.01731620163180088,0.09248895364789812,0.02651597581629467,white_nonhispanic
302,1059906.0,462013.0,455586.0,1544.0,31995.0,416.0,3449.0,22288.0,82615.0,27697.0,0.4358999760356107,0.42983623076008626,0.03018663919253217,0.07794559140150165,0.026131562610269214,white_nonhispanic
303,988584.0,376645.0,440131.0,1379.0,53985.0,197.0,3146.0,20628.0,92473.0,25350.0,0.38099443244074355,0.44521355797787543,0.05460840960403972,0.0935408624861418,0.025642737491199535,black_nonhispanic
304,226654.0,131933.0,72436.0,458.0,1819.0,191.0,538.0,3239.0,16040.0,4426.0,0.5820898814933776,0.31958844758971827,0.008025448480944523,0.07076866060162186,0.019527561834337803,white_nonhispanic
305,677135.0,506718.0,43987.0,1380.0,16069.0,175.0,1200.0,11879.0,95727.0,14634.0,0.7483264046312774,0.06496045840194348,0.023730866075450243,0.14137062771825412,0.021611643173074794,white_nonhispanic
306,405772.0,274285.0,84152.0,333.0,9864.0,71.0,1269.0,6820.0,28978.0,8493.0,0.6759584199994085,0.2073873998205889,0.024309217984483898,0.07141448892481492,0.020930473270703746,white_nonhispanic
307,370935.0,292201.0,13355.0,694.0,3820.0,60.0,375.0,4910.0,55520.0,6039.0,0.7877417876447356,0.03600361249275479,0.010298300241282166,0.14967581921360884,0.016280480407618585,white_nonhispanic
308,208117.0,116362.0,69918.0,411.0,4080.0,543.0,745.0,4935.0,11123.0,6634.0,0.5591181883267585,0.33595525593776576,0.019604357164479596,0.053445898220712384,0.031876300350283736,white_nonhispanic
309,204430.0,91192.0,93161.0,303.0,5614.0,84.0,499.0,3950.0,9627.0,4836.0,0.44607934256224624,0.4557110013207455,0.027461722839113634,0.047091914102626815,0.023656019175267818,black_nonhispanic
310,543144.0,307441.0,193548.0,945.0,7018.0,102.0,1016.0,8848.0,24226.0,10911.0,0.5660395769814267,0.3563474879589943,0.012921066973031093,0.044603272796901,0.020088595289646946,white_nonhispanic
312,163700.0,66497.0,85393.0,241.0,3276.0,49.0,248.0,2789.0,5207.0,3327.0,0.406212583995113,0.5216432498472816,0.020012217470983508,0.03180818570555895,0.02032376298106292,black_nonhispanic
313,223920.0,141465.0,54289.0,564.0,3497.0,571.0,642.0,7292.0,15600.0,9069.0,0.6317658092175777,0.24244819578420865,0.01561718470882458,0.06966773847802786,0.0405010718113612,white_nonhispanic
314,254069.0,118309.0,105604.0,493.0,6567.0,214.0,538.0,6207.0,16137.0,7452.0,0.46565696720182315,0.41565086649689653,0.025847309195533498,0.06351424219404965,0.029330614911697216,white_nonhispanic
315,341791.0,232871.0,74359.0,1233.0,3380.0,182.0,642.0,5331.0,23793.0,7388.0,0.6813257224444178,0.21755692806422638,0.009889084264945537,0.06961271654315064,0.021615548683259652,white_nonhispanic
316,196150.0,115997.0,60529.0,576.0,2443.0,98.0,205.0,2983.0,13319.0,3862.0,0.5913688503696151,0.3085852663777721,0.012454754014784604,0.06790211572775937,0.019689013510068826,white_nonhispanic
317,364178.0,180156.0,151718.0,602.0,3263.0,105.0,304.0,4960.0,23070.0,5971.0,0.49469215603358796,0.4166039683890845,0.008959904222660348,0.06334814294108924,0.016395828413577975,white_nonhispanic
318,90286.0,55613.0,27221.0,267.0,1221.0,107.0,177.0,1296.0,4384.0,1847.0,0.6159648228961301,0.30149746361562146,0.013523691380723478,0.04855680836453049,0.020457213742994484,white_nonhispanic
319,194323.0,78119.0,87837.0,633.0,4695.0,297.0,626.0,6392.0,15724.0,7948.0,0.40200593856620165,0.45201545879798066,0.024160804433854974,0.08091682405067852,0.0409009741512842,black_nonhispanic
320,655134.0,507001.0,70431.0,1658.0,11832.0,401.0,943.0,15182.0,47686.0,18184.0,0.7738890059132941,0.10750625062964218,0.018060427332423596,0.07278816242173357,0.027756153702906582,white_nonhispanic
321,600144.0,471151.0,61296.0,1675.0,10373.0,233.0,1818.0,9395.0,44203.0,13121.0,0.78506325148631,0.10213548748300408,0.017284185128902396,0.07365398970913647,0.021863086192647097,white_nonhispanic
322,975655.0,536736.0,271526.0,1830.0,44629.0,787.0,3270.0,27230.0,89647.0,33117.0,0.5501288877728295,0.2783012437798197,0.04574260368675403,0.09188391388349365,0.033943350877103075,white_nonhispanic
323,438554.0,252397.0,137654.0,853.0,10917.0,180.0,1001.0,8268.0,27284.0,10302.0,0.5755209164663873,0.31388152884251425,0.024893171650469496,0.06221354724845743,0.023490835792171545,white_nonhispanic
324,360677.0,276717.0,45103.0,2255.0,5034.0,390.0,885.0,9724.0,20569.0,13254.0,0.7672155418837353,0.12505094586014634,0.013957086257232926,0.05702886516190386,0.036747560836981566,white_nonhispanic
325,693086.0,499623.0,97090.0,3145.0,18894.0,910.0,1102.0,27512.0,44810.0,32669.0,0.7208672516830523,0.1400836259858084,0.02726068626404227,0.06465287136084122,0.04713556470625579,white_nonhispanic
326,374372.0,252647.0,62574.0,1038.0,16422.0,132.0,642.0,9128.0,31789.0,10940.0,0.6748554913294798,0.16714391033517464,0.04386546002371972,0.08491286741529815,0.02922227089632772,white_nonhispanic
327,1015702.0,649127.0,110665.0,2031.0,30639.0,453.0,3577.0,20606.0,198604.0,26667.0,0.6390919777651319,0.10895420113379711,0.03016534377209063,0.19553372938125552,0.026254747947724824,white_nonhispanic
328,995980.0,359955.0,215510.0,980.0,52737.0,628.0,8955.0,23431.0,333784.0,33994.0,0.3614078595955742,0.21637984698487922,0.052949858430892185,0.33513122753468944,0.03413120745396494,white_nonhispanic
329,661697.0,493209.0,62515.0,1552.0,14131.0,446.0,1669.0,15588.0,72587.0,19255.0,0.7453698596185263,0.09447677713515401,0.021355696036101116,0.10969824557161359,0.02909942163860498,white_nonhispanic
330,1764685.0,456917.0,379127.0,2614.0,45103.0,741.0,6934.0,24925.0,848324.0,35214.0,0.25892269725191747,0.21484117562057817,0.025558669110917812,0.480722621884359,0.019954836132227566,hispanic
331,2049009.0,323796.0,330439.0,1919.0,36197.0,372.0,6438.0,13785.0,1336063.0,22514.0,0.1580256602093988,0.1612677152711384,0.017665612986570583,0.6520532608690347,0.010987750663857503,hispanic
333,831395.0,313849.0,245896.0,1019.0,27012.0,513.0,3584.0,14912.0,224610.0,20028.0,0.37749685769098923,0.2957631450754455,0.032489971674113986,0.2701603930742908,0.024089632485160484,white_nonhispanic
334,1557909.0,865805.0,279929.0,1737.0,40328.0,574.0,6243.0,24161.0,339132.0,32715.0,0.5557481213601051,0.17968251033917898,0.025885979219582144,0.21768408809500425,0.020999300986129486,white_nonhispanic
335,806134.0,494858.0,83407.0,1612.0,24474.0,493.0,2971.0,18456.0,179863.0,23532.0,0.6138656848613258,0.10346542882448824,0.030359716870892433,0.22311799279028052,0.02919117665301302,white_nonhispanic
336,792723.0,340826.0,147955.0,1522.0,36339.0,405.0,2899.0,18927.0,243850.0,23753.0,0.42994337240120445,0.1866414876318714,0.045840728728698425,0.30761060294705717,0.029963808291168542,white_nonhispanic
337,763105.0,548379.0,89000.0,1659.0,26614.0,797.0,2409.0,18402.0,75845.0,23267.0,0.7186153936876315,0.11662877323566219,0.034875934504426,0.09938999220290785,0.0304899063693725,white_nonhispanic
338,767317.0,473750.0,103046.0,2069.0,11797.0,321.0,1688.0,12145.0,162501.0,16223.0,0.6174110569686323,0.1342939098182368,0.015374349844979323,0.21177818294133977,0.021142500426811865,white_nonhispanic
339,841891.0,587797.0,67905.0,1587.0,12783.0,326.0,2184.0,11568.0,157741.0,15665.0,0.6981865823485464,0.08065770984604895,0.015183675796510475,0.1873651102102291,0.018606921798665146,white_nonhispanic
341,423469.0,272427.0,26085.0,667.0,5002.0,0.0,640.0,3668.0,114980.0,4975.0,0.6433221794275378,0.061598369656338484,0.01181196262300192,0.2715192847646463,0.01174820352847552,white_nonhispanic
342,840365.0,647541.0,54247.0,1509.0,14633.0,351.0,937.0,11557.0,109590.0,14354.0,0.7705473216994996,0.06455171264867052,0.017412671874721102,0.1304076204982359,0.01708067327887287,white_nonhispanic
344,448911.0,339082.0,41526.0,1258.0,7347.0,211.0,1073.0,8750.0,49664.0,11292.0,0.7553434867935961,0.09250385933960184,0.016366273047441475,0.11063217430626561,0.025154206513095023,white_nonhispanic
346,695444.0,560489.0,26284.0,1917.0,13665.0,285.0,2256.0,12338.0,78210.0,16796.0,0.8059441162767959,0.03779456002208661,0.019649317558279315,0.11246052881324736,0.02415147732959088,white_nonhispanic
347,764235.0,366993.0,86926.0,1983.0,23830.0,514.0,3850.0,13262.0,266877.0,19609.0,0.48020962138609197,0.11374250067060525,0.031181508305691313,0.34920803156097274,0.02565833807663873,white_nonhispanic
349,478777.0,304928.0,70481.0,1687.0,7800.0,307.0,708.0,6672.0,86194.0,9374.0,0.636889407803633,0.1472104967448311,0.016291509408346682,0.18002953358244025,0.01957905246074895,white_nonhispanic
350,449114.0,323777.0,94990.0,1211.0,3486.0,66.0,733.0,6971.0,17880.0,8981.0,0.7209238634288844,0.21150531936212186,0.007761949081970279,0.039811718182911245,0.019997149944112187,white_nonhispanic
351,333091.0,262293.0,48490.0,968.0,2187.0,36.0,543.0,4936.0,13638.0,6483.0,0.7874514772239418,0.14557583363104978,0.006565773317201606,0.04094376611796776,0.019463149709839055,white_nonhispanic
352,500176.0,242951.0,214897.0,747.0,10772.0,202.0,1018.0,7427.0,22162.0,9394.0,0.4857310226800166,0.42964276574645727,0.021536419180448484,0.04430840344198842,0.018781388951089217,white_nonhispanic
354,235696.0,135720.0,84919.0,289.0,3587.0,81.0,122.0,2514.0,8464.0,3006.0,0.5758264883578847,0.36029037404113773,0.015218756364130066,0.03591066458488901,0.012753716651958454,white_nonhispanic
355,153511.0,138601.0,7798.0,347.0,499.0,15.0,114.0,2325.0,3812.0,2801.0,0.9028734097230817,0.05079766270820984,0.003250581391561517,0.024832096722710424,0.01824624945443649,white_nonhispanic
356,382202.0,298707.0,46050.0,3919.0,2396.0,162.0,234.0,6886.0,23848.0,11201.0,0.7815422211291412,0.12048602571415115,0.00626893632163097,0.06239632445670091,0.029306492378375834,white_nonhispanic
357,241434.0,186472.0,31434.0,2056.0,5362.0,248.0,639.0,7090.0,8133.0,10033.0,0.7723518642776079,0.13019707249186113,0.022208968082374478,0.03368622480677949,0.04155587034137694,white_nonhispanic
358,196225.0,113157.0,59924.0,640.0,4415.0,136.0,477.0,5872.0,11604.0,7125.0,0.5766696394445152,0.3053841253662887,0.022499681488087654,0.059136195693718946,0.03631035800738948,white_nonhispanic
359,286983.0,229910.0,21132.0,1798.0,1337.0,210.0,189.0,4305.0,28102.0,6502.0,0.8011275929236227,0.07363502367736068,0.004658812542903238,0.09792217657491907,0.022656394281194356,white_nonhispanic
360,289336.0,175926.0,98393.0,920.0,2748.0,38.0,347.0,4528.0,6436.0,5833.0,0.6080335665109078,0.34006483811209115,0.009497608316974037,0.022244034617192467,0.02015995244283463,white_nonhispanic
361,209833.0,66912.0,125998.0,264.0,5600.0,10.0,189.0,3550.0,7310.0,4013.0,0.3188821586690368,0.6004679912120591,0.026687889893391412,0.03483722770012343,0.019124732525389238,black_nonhispanic
362,182071.0,137502.0,32767.0,646.0,1395.0,64.0,80.0,3586.0,6031.0,4376.0,0.7552108792723717,0.1799682541426147,0.00766184620285493,0.03312444046553268,0.024034579916625932,white_nonhispanic
363,241207.0,167889.0,52919.0,1211.0,2150.0,17.0,360.0,5344.0,11317.0,6932.0,0.6960370138511734,0.21939247202610207,0.008913505826945322,0.04691820718304195,0.028738801112737192,white_nonhispanic
364,103006.0,71363.0,27276.0,775.0,389.0,17.0,41.0,1295.0,1850.0,2128.0,0.6928043026619809,0.2648001087315302,0.003776479040055919,0.017960118828029434,0.020658990738403587,white_nonhispanic
365,384955.0,299206.0,54981.0,6104.0,4673.0,107.0,788.0,5901.0,13195.0,12900.0,0.7772492888779208,0.14282448597888064,0.012139081191308075,0.034276733644192175,0.0335104103076983,white_nonhispanic
366,284904.0,136125.0,129023.0,626.0,5263.0,36.0,937.0,4418.0,8476.0,6017.0,0.4777925195855446,0.4528648246426867,0.01847288911352596,0.0297503720551484,0.021119394603094376,white_nonhispanic
367,105219.0,37839.0,65306.0,147.0,313.0,4.0,74.0,673.0,863.0,898.0,0.35962136116100707,0.6206673699616989,0.0029747479067468805,0.008201940714129578,0.008534580256417568,black_nonhispanic
368,267593.0,164291.0,79611.0,558.0,7351.0,72.0,562.0,5197.0,9951.0,6389.0,0.6139585116202592,0.29750778234109265,0.027470823227812385,0.037187071410687125,0.023875811400148734,white_nonhispanic
369,18074.0,8039.0,9829.0,17.0,13.0,0.0,56.0,46.0,74.0,119.0,0.4447825605842647,0.5438198517207038,0.0007192652428903398,0.004094279074914242,0.006584043377226956,black_nonhispanic
370,1005062.0,758420.0,123481.0,2781.0,23097.0,854.0,2142.0,21842.0,72445.0,27619.0,0.7546002137181587,0.12285908730008696,0.022980671839150223,0.07208013038001636,0.02747989676258778,white_nonhispanic
371,689886.0,539546.0,70334.0,1727.0,13329.0,410.0,993.0,16440.0,47107.0,19570.0,0.7820799378448033,0.10195017727566584,0.019320583400735773,0.06828229591555707,0.028367005563237985,white_nonhispanic
372,458382.0,266121.0,121950.0,809.0,17290.0,378.0,1311.0,10555.0,39968.0,13053.0,0.5805659908111575,0.2660444781863162,0.037719631224611784,0.08719365071054273,0.028476249067371756,white_nonhispanic
373,588696.0,521739.0,21979.0,1732.0,5136.0,179.0,854.0,13189.0,23888.0,15954.0,0.8862621794610461,0.037335059181648936,0.008724367075706306,0.040577819451805344,0.027100574829793306,white_nonhispanic
374,207894.0,123046.0,61584.0,175.0,4704.0,27.0,398.0,4215.0,13745.0,4815.0,0.5918689332063456,0.296227885364657,0.022626915639701,0.06611542420656681,0.02316084158272966,white_nonhispanic
376,413386.0,381532.0,9918.0,840.0,3399.0,150.0,131.0,7096.0,10320.0,8217.0,0.9229436894331207,0.02399210423188013,0.008222339411591104,0.024964560967231594,0.019877305956176552,white_nonhispanic
377,346099.0,322270.0,6236.0,931.0,1621.0,77.0,214.0,4821.0,9929.0,6043.0,0.93114975772828,0.0180179659577173,0.004683630984198163,0.02868832328322243,0.017460322046582048,white_nonhispanic
378,538565.0,488857.0,10465.0,1528.0,4242.0,352.0,140.0,9630.0,23351.0,11650.0,0.9077028770900448,0.019431266420951974,0.007876486589362472,0.04335781196327277,0.02163155793636794,white_nonhispanic
379,412724.0,334869.0,39621.0,1054.0,9817.0,159.0,659.0,8443.0,18102.0,10315.0,0.8113630416452642,0.09599877884494239,0.023785871429817505,0.043859819152750994,0.024992488927224974,white_nonhispanic
380,426900.0,273733.0,115034.0,1038.0,11667.0,225.0,780.0,8294.0,16129.0,10337.0,0.641211056453502,0.2694635746076364,0.027329585382993675,0.03778168189271492,0.024214101663152965,white_nonhispanic
381,736139.0,218512.0,442968.0,810.0,13375.0,160.0,1247.0,9257.0,49810.0,11474.0,0.2968352444307393,0.6017450508667521,0.018169122950964425,0.06766385152804022,0.015586730223503984,black_nonhispanic
382,113701.0,97974.0,9983.0,292.0,320.0,29.0,63.0,1670.0,3370.0,2054.0,0.8616810758040826,0.08780045909886457,0.002814399169752245,0.029639141256453328,0.01806492467084722,white_nonhispanic
383,285641.0,215587.0,54762.0,360.0,1633.0,87.0,163.0,5226.0,7823.0,5836.0,0.7547480928858252,0.19171617519893852,0.005716966401882083,0.027387524900136885,0.02043124061321729,white_nonhispanic
384,183325.0,156858.0,14871.0,367.0,863.0,60.0,449.0,3132.0,6725.0,4008.0,0.8556279830901404,0.0811182326469385,0.004707486703941088,0.03668348561298241,0.021862811945997547,white_nonhispanic
385,238070.0,221102.0,3367.0,709.0,1394.0,116.0,142.0,2953.0,8287.0,3920.0,0.9287268450455748,0.014142899147309615,0.005855420674591507,0.03480908976351493,0.016465745369009115,white_nonhispanic
386,421839.0,252278.0,142789.0,502.0,3804.0,169.0,592.0,6363.0,15342.0,7626.0,0.5980433293270655,0.3384916994398337,0.009017658395738658,0.036369325738018536,0.01807798709934359,white_nonhispanic
387,109649.0,30335.0,76223.0,134.0,529.0,0.0,55.0,433.0,1940.0,622.0,0.27665550985417103,0.6951545385730832,0.004824485403423652,0.017692819815958195,0.005672646353363916,black_nonhispanic
388,264628.0,199417.0,51398.0,320.0,975.0,13.0,446.0,3661.0,8398.0,4440.0,0.7535748295720786,0.19422736823011927,0.0036844173707997643,0.03173511495382197,0.016778269873180464,white_nonhispanic
389,108078.0,49309.0,53503.0,168.0,464.0,37.0,33.0,989.0,3575.0,1227.0,0.4562353115342623,0.49504061881233924,0.004293195654989914,0.03307796221247618,0.011352911785932382,black_nonhispanic
390,283010.0,150487.0,115439.0,2122.0,3028.0,44.0,324.0,1874.0,9692.0,4364.0,0.5317373944383591,0.40789724744708666,0.010699268577082081,0.03424613971237765,0.01541994982509452,white_nonhispanic
391,289695.0,151331.0,123802.0,975.0,3055.0,46.0,304.0,2303.0,7879.0,3628.0,0.522380434595005,0.42735290564214085,0.010545573793127254,0.027197569857954056,0.012523516111772727,white_nonhispanic
392,230325.0,61776.0,160871.0,236.0,1333.0,53.0,115.0,1601.0,4340.0,2005.0,0.2682123086942364,0.698452187126886,0.005787474221209161,0.018842939324867036,0.008705090632801477,black_nonhispanic
393,206387.0,108842.0,86300.0,5473.0,836.0,8.0,68.0,1560.0,3300.0,7109.0,0.5273684873562773,0.4181464917848508,0.004050642724590212,0.015989379176013993,0.03444499895826772,white_nonhispanic
394,373384.0,257144.0,97801.0,886.0,2137.0,65.0,242.0,5094.0,10015.0,6287.0,0.68868510702119,0.26193141645062457,0.0057233304051593,0.026822252694277206,0.016837893428748956,white_nonhispanic
395,405350.0,276182.0,86554.0,1653.0,9383.0,170.0,499.0,8780.0,22129.0,11102.0,0.6813420500801777,0.2135290489700259,0.023147896879240164,0.05459232761810781,0.027388676452448503,white_nonhispanic
396,128676.0,68768.0,57369.0,243.0,526.0,4.0,59.0,414.0,1293.0,720.0,0.5344275544779136,0.44584071621747645,0.004087786378190183,0.010048493891634805,0.005595449034785042,white_nonhispanic
397,167689.0,91031.0,69703.0,278.0,2100.0,45.0,121.0,1821.0,2590.0,2265.0,0.5428561205565063,0.41566829070481665,0.01252318279672489,0.015445258782627364,0.013507147159324702,white_nonhispanic
398,104882.0,51050.0,45787.0,213.0,866.0,108.0,301.0,913.0,5644.0,1535.0,0.48673747640205184,0.43655727388875115,0.008256898228485346,0.05381285635285368,0.014635495127857974,white_nonhispanic
400,261681.0,231088.0,10963.0,317.0,2901.0,200.0,316.0,5011.0,10885.0,5844.0,0.8830904803940676,0.04189452042754346,0.011086016944294771,0.04159644758312602,0.022332534650968162,white_nonhispanic
401,148156.0,124175.0,9843.0,485.0,1675.0,284.0,176.0,4351.0,7167.0,5296.0,0.8381368287480764,0.06643672885337078,0.011305650800507574,0.048374686141634496,0.03574610545641081,white_nonhispanic
402,761040.0,517885.0,161654.0,1154.0,20432.0,346.0,1777.0,18870.0,38922.0,22147.0,0.6804964259434458,0.21241196257752548,0.026847471880584464,0.0511431725007884,0.02910096709765584,white_nonhispanic
403,344791.0,313697.0,11773.0,495.0,2219.0,72.0,184.0,5259.0,11092.0,6010.0,0.9098178316719404,0.03414532281875107,0.0064357828365589585,0.032170213259626844,0.017430849413122732,white_nonhispanic
404,192764.0,176011.0,6608.0,694.0,1196.0,22.0,237.0,3827.0,4169.0,4780.0,0.9130906185802328,0.03428025979954763,0.006204478014567035,0.021627482309974893,0.024797161295677616,white_nonhispanic
405,319822.0,228070.0,45435.0,470.0,11587.0,161.0,1145.0,9920.0,23034.0,11696.0,0.7131154204526268,0.1420633977650068,0.03622952767476909,0.07202131185471919,0.03657034225287816,white_nonhispanic
406,51208.0,41903.0,4788.0,65.0,931.0,20.0,43.0,1772.0,1686.0,1900.0,0.8182901109201687,0.09350101546633338,0.018180753007342603,0.032924543040149974,0.03710357756600531,white_nonhispanic
407,108147.0,103687.0,948.0,355.0,299.0,20.0,14.0,1153.0,1671.0,1542.0,0.9587598361489454,0.0087658464867264,0.002764755379252314,0.015451191433881661,0.014258370551194208,white_nonhispanic
408,32711.0,31325.0,683.0,38.0,110.0,0.0,22.0,271.0,262.0,331.0,0.9576289321634924,0.020879826358105837,0.003362783161627587,0.008009538075876616,0.010118920240897557,white_nonhispanic
409,66383.0,62549.0,1757.0,243.0,80.0,30.0,40.0,793.0,891.0,1106.0,0.9422442492806893,0.026467619721916757,0.0012051278188692888,0.013422111082656705,0.016660892095867918,white_nonhispanic
410,509028.0,459759.0,16532.0,502.0,6217.0,31.0,383.0,10154.0,15450.0,11070.0,0.9032096466206181,0.03247758473011308,0.01221347352208523,0.030351964921379572,0.021747330205804005,white_nonhispanic
411,133671.0,127515.0,2091.0,336.0,323.0,18.0,21.0,1821.0,1546.0,2196.0,0.9539466301591221,0.01564288439526898,0.002416380516342363,0.011565709839830629,0.016428395089436002,white_nonhispanic
412,48904.0,46966.0,786.0,46.0,392.0,10.0,0.0,292.0,412.0,348.0,0.9603713397677082,0.016072304923932603,0.008015704236872239,0.008424668738753477,0.0071159823327335186,white_nonhispanic
413,32613.0,31736.0,273.0,80.0,63.0,0.0,8.0,234.0,219.0,322.0,0.9731088829607825,0.008370895041854474,0.0019317450096587251,0.00671511360500414,0.00987336338270015,white_nonhispanic
414,24502.0,23514.0,448.0,18.0,158.0,36.0,14.0,142.0,172.0,210.0,0.9596767610807281,0.018284221696188065,0.006448453187494899,0.007019835115500775,0.008570728920088156,white_nonhispanic
415,63618.0,61691.0,566.0,88.0,324.0,0.0,29.0,334.0,586.0,451.0,0.9697098305511019,0.008896853091892231,0.005092898236348203,0.009211229526234713,0.007089188594422962,white_nonhispanic
416,37472.0,36396.0,385.0,4.0,116.0,0.0,0.0,265.0,306.0,269.0,0.9712852263023057,0.010274338172502135,0.0030956447480785655,0.008166097352690008,0.00717869342442357,white_nonhispanic
417,38020.0,36488.0,347.0,47.0,367.0,36.0,0.0,377.0,358.0,460.0,0.9597054182009469,0.009126775381378223,0.009652814308258812,0.009416096791162546,0.01209889531825355,white_nonhispanic
418,29063.0,28275.0,115.0,32.0,63.0,13.0,3.0,297.0,265.0,345.0,0.9728864879744005,0.003956921171248667,0.002167704641640574,0.009118122698964318,0.011870763513746,white_nonhispanic
420,222075.0,196480.0,13133.0,561.0,1449.0,207.0,47.0,3802.0,6396.0,4617.0,0.8847461443206124,0.0591376787121468,0.006524822695035461,0.02880108071597433,0.020790273556231004,white_nonhispanic
421,231059.0,195406.0,15426.0,588.0,5177.0,361.0,296.0,4540.0,9265.0,5785.0,0.8456974192738651,0.06676216896983021,0.02240553278599838,0.04009798363188623,0.025036895338420056,white_nonhispanic
422,154346.0,119324.0,19669.0,403.0,1406.0,337.0,227.0,3864.0,9116.0,4831.0,0.7730942168893266,0.12743446542184442,0.00910940354787296,0.05906210721366281,0.03129980692729323,white_nonhispanic
